"astro-ph/0411283","Simon DeDeo","Simon DeDeo","Particle Dark Energy","8 pages, 5 figures; minor update with added refs; version appearing
  in Phys. Rev. D","Phys.Rev. D73 (2006) 043520","10.1103/PhysRevD.73.043520",,"astro-ph hep-ph hep-th",,"  We explore the physics of a gas of particles interacting with a condensate
that spontaneously breaks Lorentz invariance. The equation of state of this gas
varies from 1/3 to less than -1 and can lead to the observed cosmic
acceleration. The particles are always stable. In our particular class of
models these particles are fermions with a chiral coupling to the condensate.
They may behave as relativistic matter at early times, produce a brief period
where they dominate the expansion with w<0 today, and behave as matter at late
time. There are no small parameters in our models, which generically lead to
dark energy clustering and, depending on the choice of parameters, smoothing of
small scale power.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 18:04:10 GMT""},{""version"":""v2"",""created"":""Thu, 23 Feb 2006 21:31:48 GMT""}]","2009-11-10"
"physics/0411124","Yurii V. Dumin","Yurii V. Dumin (Institute of Terrestrial Magnetism, Ionosphere, and
  Radiowave Propagation, Troitsk, Moscow reg., Russia)","The Accuracy of IRI in the Description of Development of the Equatorial
  (Appleton) Anomaly","6 pages, including 1 table and 2 figures. Report presented at 35th
  Scientific Assembly of the Committee on Space Research (Paris, France, 2004);
  submitted to ""Advances in Space Research"". Ver.2: introductory sections
  extended, one bibliographic reference added, black-and-white figures changed
  by the color ones, other minor corrections. Ver.3: serious error in Fig.2 and
  a respective portion of the text corrected, the entire text reformatted;
  version accepted for publication by ""Advances in Space Research""","Adv. Space Res., v.39, no.5, pp.687-690 (2007)",,,"physics.space-ph physics.geo-ph",,"  An accuracy of the last version of International Reference Ionosphere
IRI-2001 at low latitudes is tested by a detailed comparison of longitudinal
variations in the equatorial anomaly development following from this model with
the ones given by independent ISS-b satellite data. The critical frequency of
F2-layer was calculated by either CCIR or URSI submodel, both of which are
incorporated into IRI-2001. The main conclusion of our analysis is that the
longitudinal variations given by CCIR are substantially oversmoothed in
comparison with the ISS-b satellite data, and the variations given by URSI are
further smoothed with respect to the CCIR ones. Therefore, further improvements
of model description of the low-latitude F2-layer are desirable.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 06:06:06 GMT""},{""version"":""v2"",""created"":""Fri, 30 Sep 2005 20:53:18 GMT""},{""version"":""v3"",""created"":""Wed, 31 Jan 2007 00:56:58 GMT""}]","2008-05-09"
"physics/0411125","Shin-Ichiro Nagahiro","Shin-ichiro Nagahiro and Yoshinori Hayakawa","A theoretical and numerical approach to ""magic angle"" of stone skipping","4 pages, 4figures",,"10.1103/PhysRevLett.94.174501",,"physics.flu-dyn",,"  We investigate oblique impacts of a circular disk and water surface. An
experiment [ Clanet, C., Hersen, F. and Bocquet, L., Nature 427, 29 (2004) ]
revealed that there exists a ""magic angle"" of 20 [deg.] between a disk face and
water surface which minimize the required speed for ricochet. We perform
3-dimensional simulation of the water impacts using the Smoothed Particle
Hydrodynamics (SPH) and analyze the results with an ordinal differential
equation (ODE) model. Our simulation is in good agreement with the experiment.
The analysis with the ODE model give us a theoretical insight for the ``magic
angle"" of stone skipping.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 11:56:17 GMT""},{""version"":""v2"",""created"":""Thu, 25 Nov 2004 02:08:50 GMT""}]","2009-11-10"
"q-bio/0411025","Aniello Buonocore","A. Buonocore, L. Caputo, Y. Ishii, E. Pirozzi, T. Yanagida and L. M.
  Ricciardi","A Phenomenological model of Myosin II dynamics in the presence of
  external loads","6 figures, 8 tables",,,,"q-bio.BM",,"  We address the controversial hot question concerning the validity of the
loose coupling versus the lever-arm theories in the actomyosin dynamics by
re-interpreting and extending the phenomenological washboard potential model
proposed by some of us in a previous paper. In this new model a Brownian motion
harnessing thermal energy is assumed to co-exist with the deterministic swing
of the lever-arm, to yield an excellent fit of the set of data obtained by some
of us on the sliding of Myosin II heads on immobilized actin filaments under
various load conditions. Our theoretical arguments are complemented by accurate
numerical simulations, and the robustness of the model is tested via different
choices of parameters and potential profiles.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 17:23:05 GMT""}]","2007-05-23"
"q-bio/0411026","Andrei Ludu","A. Ludu, and N. Hutchings","Geometry of Axoneme-like Filament Bundles","Latex file and 9 EPS and 1 PDF figures",,,,"q-bio.CB math-ph math.MP nlin.PS physics.bio-ph q-bio.QM",,"  We develop a formalism that describes the bending and twisting of
axoneme-like filament bundles. We obtain general formulas to determine the
relative sliding between any arbitrary filaments in a bundle subjected to
unconstrained deformations. Particular examples for bending, twisting, helical
and toroidal shapes, and combinations of these are discussed. Resulting
equations for sliding and transversal shifting, expressed in terms of the
curvature and torsion of the bundle, are applied to flagellar bend data. We
prove that simultaneous combination of twisting and bending can produce a
drastically drop in the sliding, by decreasing bending rigidity.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 18:15:13 GMT""},{""version"":""v2"",""created"":""Sat, 23 Jul 2005 19:18:34 GMT""}]","2007-05-23"
"q-bio/0411027","Jose Vilar","Jose M. G. Vilar and Stanislas Leibler","DNA looping and physical constraints on transcription regulation",,"J. Mol. Biol. 331, 981-989 (2003)",,,"q-bio.SC cond-mat.soft cond-mat.stat-mech physics.bio-ph",,"  DNA looping participates in transcriptional regulation, for instance, by
allowing distal binding sites to act synergistically. Here we study this
process and compare different regulatory mechanisms based on repression with
and without looping. Within a simple mathematical model for the lac operon, we
show that regulation based on DNA looping, in addition to increasing the
repression level, can reduce the fluctuations of transcription and, at the same
time, decrease the sensitivity to changes in the number of regulatory proteins.
Looping is thus able to circumvent some of the constraints inherent to
mechanisms based solely on binding to a single operator site and provides a
mechanism to regulate not only the average properties of transcription but also
its fluctuations.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 23:50:28 GMT""}]","2007-05-23"
"quant-ph/0411083","Brian Julsgaard","D.V. Kupriyanov, O.S. Mishina, I.M. Sokolov, B. Julsgaard, and
  E.S.Polzik","Multimode entanglement of light and atomic ensembles via off-resonant
  coherent forward scattering","23 pages, 5 figures","Phys. Rev. A, vol. 71, 032348 (2005)","10.1103/PhysRevA.71.032348",,"quant-ph",,"  Quantum theoretical treatment of coherent forward scattering of light in a
polarized atomic ensemble with an arbitrary angular momentum is developed. We
consider coherent forward scattering of a weak radiation field interacting with
a realistic multi-level atomic transition. Based on the concept of an effective
Hamiltonian and on the Heisenberg formalism, we discuss the coupled dynamics of
the quantum fluctuations of the polarization Stokes components of propagating
light and of the collective spin fluctuations of the scattering atoms. We show
that in the process of coherent forward scattering this dynamics can be
described in terms of a polariton-type spin wave created in the atomic sample.
Our work presents a general example of entangling process in the system of
collective quantum states of light and atomic angular momenta, previously
considered only for the case of spin-1/2 atoms. We use the developed general
formalism to test the applicability of spin-1/2 approximation for modelling the
quantum non-demolishing measurement of atoms with a higher angular momentum.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 16:22:30 GMT""},{""version"":""v2"",""created"":""Thu, 24 Feb 2005 14:40:57 GMT""}]","2007-05-23"
"quant-ph/0411084","Alex Matzkin","A. Matzkin","Exact quantization of nonsolvable potentials: the role of the quantum
  phase beyond the semiclassical approximation",,,,,"quant-ph",,"  Semiclassical quantization is exact only for the so called \emph{solvable}
potentials, such as the harmonic oscillator. In the \emph{nonsolvable} case the
semiclassical phase, given by a series in $\hbar$, yields more or less
approximate results and eventually diverges due to the asymptotic nature of the
expansion. A quantum phase is derived to bypass these shortcomings. It achieves
exact quantization of nonsolvable potentials and allows to obtain the quantum
wavefunction while locally approaching the best pre-divergent semiclassical
expansion. An iterative procedure allowing to implement practical calculations
with a modest computational cost is also given. The theory is illustrated on
two examples for which the limitations of the semiclassical approach were
recently highlighted: cold atomic collisions and anharmonic oscillators in the
nonperturbative regime.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 18:38:05 GMT""}]","2007-05-23"
"quant-ph/0411085","Carlo  Del Noce","C. Braggio, G. Bressi, G. Carugno, C. Del Noce, G. Galeazzi, A.
  Lombardi, A. Palmieri, G. Ruoso, D. Zanello","A novel experimental approach for the detection of the dynamic Casimir
  effect","Submitted to the Physical Review Letters. RevTeX. 4 pages, 2 figures","Europhys. Lett. 70 (6), pages 754-760 15 June 2005","10.1209/epl/i2005-10048-8",,"quant-ph",,"  The Casimir effect is a well-known macroscopic consequence of quantum vacuum
fluctuations, but whereas the static effect (Casimir force) has long been
observed experimentally, the dynamic Casimir effect is up to now undetected.
  From an experimental viewpoint a possible detection would imply the vibration
of a mirror at gigahertz frequencies. Mechanical motions at such frequencies
turn out to be technically unfeasible. Here we present a different experimental
scheme where mechanical motions are avoided, and the results of laboratory
tests showing that the scheme is practically feasible. We think that at present
this approach gives the only possibility of detecting this phenomenon.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 19:09:22 GMT""}]","2007-05-23"
"quant-ph/0411086","Michael Hilke","B. Ischi, M. Hilke, M. Dube","Decoherence in a N-qubit solid-state quantum computer","11 pages","Phys. Rev. B 71, 195325 (2005)","10.1103/PhysRevB.71.195325",,"quant-ph cond-mat.mes-hall",,"  We investigate the decoherence process for a quantum register composed of N
qubits coupled to an environment. We consider an environment composed of one
common phonon bath and several electronic baths. This environment is relevant
to the implementation of a charge based solid-state quantum computer. We
explicitly compute the time evolution of all off-diagonal terms of the
register's reduced density matrix. We find that in realistic configurations,
""superdecoherence"" and ""decoherence free subspaces"" do not exist for an N-qubit
system. This means that all off-diagonal terms decay like exp(-q(t)N), where
q(t) is of the same order as the decay function of a single qubit.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 19:51:13 GMT""},{""version"":""v2"",""created"":""Sat, 11 Jun 2005 06:15:40 GMT""}]","2009-11-10"
"quant-ph/0411087","Roberto M. Serra","M. A. de Ponte, C. J. Villas-Boas, R. M. Serra, and M. H. Y. Moussa","Electromagnetically induced transparency and dynamic Stark effect in
  coupled quantum resonators",,"Europhys. Lett. 72, 383 (2005)","10.1209/epl/i2005-10251-7",,"quant-ph",,"  In this work we reproduce the phenomenology of the electromagnetically
induced transparency and dynamic Stark effect in a dissipative system composed
by two coupled bosonic fields under linear and nonlinear amplification process.
Such a system can be used as a quantum switch in networks of oscillators.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 20:22:17 GMT""},{""version"":""v2"",""created"":""Mon, 13 Dec 2004 21:08:28 GMT""}]","2010-03-24"
"quant-ph/0411088","Zhang Zhanjun Dr.","Zhan-jun Zhang and Zhong-xiao Man","Many-agent controlled teleportation of multi-qubit quantum information","This paper has been accepted for publication in Phys. Lett. A",,"10.1016/j.physleta.2005.04.062",,"quant-ph",,"  We present a general idea to construct methods for multi-qubit quantum
teleportation between two remote parties with control of many agents in the
network. Our methods seem to be much simpler than the existing method proposed
recently (Phys. Rev. A {\bf 70}, 022329(2004)). We then demonstrate our idea by
using several different protocols of quantum key distribution, including Ekert
91 and the deterministic secure communication protocol raised by Deng and Long.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 09:36:31 GMT""},{""version"":""v2"",""created"":""Fri, 29 Apr 2005 02:17:30 GMT""}]","2009-11-10"
